server_generation,action_string,score,slots_size,score_per_slot
CPU.S4,"CPU.S4|buy-dismiss|DC4,1.0-60",208922.32871679968,2,104461.16435839984
CPU.S3,"CPU.S3|buy-dismiss|DC4,1.0-96",207212.55672016158,2,103606.27836008079
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.85-48",412828.7520699323,4,103207.18801748307
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.85-84",206136.4623366039,2,103068.23116830195
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.85-48",412012.7520699323,4,103003.18801748307
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.95-60",411715.1308960209,4,102928.78272400523
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.9-60",411429.9134804409,4,102857.47837011023
GPU.S1,"GPU.S1|buy-dismiss|DC2,1.0-48",411420.66359111667,4,102855.16589777917
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.75-96",410068.01204714645,4,102517.00301178661
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.75-96",407908.01204714645,4,101977.00301178661
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.8-72",405641.6245127727,4,101410.40612819318
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.7-72",405137.62451277254,4,101284.40612819314
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.75-72",404916.0262636851,4,101229.00656592127
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.9-72",202435.6438089112,2,101217.8219044556
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.8-96",202068.9311842738,2,101034.4655921369
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.9-48",403416.79630934005,4,100854.19907733501
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.65-96",402096.3694767026,4,100524.09236917565
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.95-48",401043.23548015434,4,100260.80887003859
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.75-60",400534.34831160103,4,100133.58707790026
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.85-84",199567.66233660394,2,99783.83116830197
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.7-72",398081.62451277266,4,99520.40612819316
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.95-36",397691.0511890496,4,99422.7627972624
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.75-84",394477.4509744423,4,98619.36274361057
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.9-72",196474.04380891123,2,98237.02190445561
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.7-84",391627.9477060718,4,97906.98692651794
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.8-72",390892.82101094804,4,97723.20525273701
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.8-60",390756.6381990412,4,97689.1595497603
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.85-60",390247.812075671,4,97561.95301891775
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.8-96",195003.33118427382,2,97501.66559213691
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.75-60",389734.34831160103,4,97433.58707790026
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.8-72",388361.6245127727,4,97090.40612819318
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.95-48",387363.23548015434,4,96840.80887003859
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.85-72",386930.22604482097,4,96732.55651120524
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.95-48",386745.6304115609,4,96686.40760289022
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.7-72",383969.62451277254,4,95992.40612819314
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.8-72",383753.6245127727,4,95938.40612819318
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.95-36",383327.0511890496,4,95831.7627972624
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.8-84",383143.9477060718,4,95785.98692651794
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.75-60",381634.34831160103,4,95408.58707790026
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.75-84",381323.5294066647,4,95330.88235166618
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.65-84",381126.52286992373,4,95281.63071748093
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.95-60",190040.21228095962,2,95020.10614047981
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.65-84",378942.52286992373,4,94735.63071748093
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.85-72",378603.62232413224,4,94650.90558103306
CPU.S3,"CPU.S3|buy-dismiss|DC3,1.0-84",189219.89813997073,2,94609.94906998536
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.95-96",189099.9288841535,2,94549.96444207674
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.8-84",376505.09803377575,4,94126.27450844394
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.85-60",376026.6960648609,4,94006.67401621523
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.95-36",375803.0511890496,4,93950.7627972624
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.75-84",375577.4509744423,4,93894.36274361057
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.75-84",375577.4509744423,4,93894.36274361057
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.85-60",374947.81207567104,4,93736.95301891776
CPU.S4,"CPU.S4|buy-dismiss|DC2,1.0-96",186922.16398034227,2,93461.08199017114
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.8-72",373612.82101094804,4,93403.20525273701
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.95-48",373065.6304115609,4,93266.40760289022
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.95-48",372771.23548015434,4,93192.80887003859
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.8-72",370848.02101094805,4,92712.00525273701
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.95-60",184796.21228095968,2,92398.10614047984
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.85-60",366787.81207567104,4,91696.95301891776
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.9-60",365683.5657271811,4,91420.89143179527
CPU.S3,"CPU.S3|buy-dismiss|DC4,1.0-84",182499.89813997073,2,91249.94906998536
GPU.S2,"GPU.S2|buy-dismiss|DC1,1.0-48",364550.77418963617,4,91137.69354740904
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.75-84",364313.5294066647,4,91078.38235166618
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.95-96",181803.9288841535,2,90901.96444207674
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.8-48",363200.70783052454,4,90800.17695763113
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.75-84",362423.5294066647,4,90605.88235166618
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.85-60",360726.69606486097,4,90181.67401621524
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.95-48",360206.43041156087,4,90051.60760289022
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.7-96",360166.5020068928,4,90041.6255017232
GPU.S3,"GPU.S3|buy-dismiss|DC1,1.0-36",359582.159146368,4,89895.539786592
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.65-84",358194.52286992373,4,89548.63071748093
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.9-60",357645.91348044097,4,89411.47837011024
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.75-96",357092.680721671,4,89273.17018041774
GPU.S1,"GPU.S1|buy-dismiss|DC1,1.0-48",356700.6635911167,4,89175.16589777918
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.8-84",177882.7880815096,2,88941.3940407548
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.65-96",354672.3694767026,4,88668.09236917565
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.85-60",354300.69606486085,4,88575.17401621521
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.75-96",353908.01204714645,4,88477.00301178661
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.85-72",176501.21915286058,2,88250.60957643029
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.7-96",350474.14457733673,4,87618.53614433418
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.8-48",350144.70783052454,4,87536.17695763113
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.8-48",347072.70783052454,4,86768.17695763113
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.85-48",345916.7520699323,4,86479.18801748307
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.7-96",345382.5020068928,4,86345.6255017232
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.9-48",345375.69677067257,4,86343.92419266814
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.75-96",172159.6229852567,2,86079.81149262835
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.8-84",171700.3880815096,2,85850.1940407548
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.9-36",341767.94323173125,4,85441.98580793281
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.85-72",170870.8191528606,2,85435.4095764303
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.7-96",340006.5020068928,4,85001.6255017232
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.7-96",337571.7445773367,4,84392.93614433418
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.75-72",337089.0229807244,4,84272.2557451811
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.6-96",336605.8795169562,4,84151.46987923906
CPU.S4,"CPU.S4|buy-dismiss|DC3,1.0-48",168104.82281343825,2,84052.41140671913
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.7-72",334577.6245127727,4,83644.40612819318
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.9-60",167078.0958451197,2,83539.04792255985
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.9-48",333990.59723200504,4,83497.64930800126
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.95-84",166591.90323297217,2,83295.95161648608
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.6-96",333149.8795169562,4,83287.46987923906
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.9-48",332415.69677067257,4,83103.92419266814
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.75-96",165535.62298525672,2,82767.81149262836
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.7-96",330314.14457733673,4,82578.53614433418
CPU.S4,"CPU.S4|buy-dismiss|DC2,1.0-84",164897.48510188697,2,82448.74255094348
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.9-96",164891.30104814543,2,82445.65052407271
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.8-60",328892.058424161,4,82223.01460604025
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.95-96",164443.25578132516,2,82221.62789066258
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.7-60",328472.0584241609,4,82118.01460604022
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.9-36",328159.94323173125,4,82039.98580793281
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.75-60",327634.34831160103,4,81908.58707790026
CPU.S4,"CPU.S4|buy-dismiss|DC4,1.0-48",163688.82281343825,2,81844.41140671913
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.8-72",327305.6245127728,4,81826.4061281932
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.75-72",325962.0196977637,4,81490.50492444093
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.65-72",325655.22276186035,4,81413.80569046509
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.9-36",324271.94323173125,4,81067.98580793281
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.9-60",162110.09584511968,2,81055.04792255984
CPU.S3,"CPU.S3|buy-dismiss|DC3,1.0-72",161993.77049735148,2,80996.88524867574
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.65-72",323783.22276186035,4,80945.80569046509
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.7-60",322592.05842416093,4,80648.01460604023
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.9-48",322047.69677067257,4,80511.92419266814
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.8-72",321772.82101094804,4,80443.20525273701
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.7-84",321138.9542428127,4,80284.73856070318
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.9-48",321030.59723200504,4,80257.64930800126
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.75-72",320889.0229807244,4,80222.2557451811
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.75-72",320889.0229807244,4,80222.2557451811
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.95-84",160207.90323297217,2,80103.95161648608
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.75-84",318877.4509744423,4,79719.36274361057
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.8-60",317907.47864928085,4,79476.86966232021
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.95-48",317139.23548015434,4,79284.80887003859
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.65-84",316698.52286992373,4,79174.63071748093
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.9-96",157979.30104814543,2,78989.65052407271
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.75-84",315173.5294066647,4,78793.38235166618
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.8-60",314492.058424161,4,78623.01460604025
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.85-60",312727.8120756709,4,78181.95301891773
CPU.S3,"CPU.S3|buy-dismiss|DC4,1.0-72",156233.77049735148,2,78116.88524867574
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.9-48",312217.79723200505,4,78054.44930800126
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.95-36",312191.0511890496,4,78047.7627972624
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.7-84",311801.9607795538,4,77950.49019488845
GPU.S2,"GPU.S2|buy-dismiss|DC3,1.0-36",311709.38925307203,4,77927.34731326801
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.95-48",311505.6304115609,4,77876.40760289022
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.75-72",311382.0196977637,4,77845.50492444093
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.7-60",310832.0584241609,4,77708.01460604022
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.8-60",310652.058424161,4,77663.01460604025
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.75-72",309762.0196977637,4,77440.50492444093
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.6-96",308957.8795169562,4,77239.46987923906
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.7-84",308202.9542428127,4,77050.73856070318
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.85-60",307176.6960648609,4,76794.17401621523
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.65-72",305999.22276186035,4,76499.80569046509
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.8-72",152294.79449680995,2,76147.39724840497
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.8-60",303507.47864928085,4,75876.86966232021
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.7-84",303498.9542428127,4,75874.73856070318
GPU.S1,"GPU.S1|buy-dismiss|DC3,1.0-36",303436.61935977597,4,75859.15483994399
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.75-84",151645.11382641524,2,75822.55691320762
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.75-48",301620.6635911167,4,75405.16589777918
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.8-60",301203.47864928097,4,75300.86966232024
GPU.S2,"GPU.S2|buy-dismiss|DC4,1.0-36",300909.38925307203,4,75227.34731326801
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.7-84",300512.3607795537,4,75128.09019488843
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.6-84",300401.09803377575,4,75100.27450844394
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.95-48",148755.58167276633,2,74377.79083638317
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.6-84",297377.09803377575,4,74344.27450844394
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.7-84",294161.9607795538,4,73540.49019488845
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.8-72",146995.59449680996,2,73497.79724840498
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.85-48",293548.15806119074,4,73387.03951529769
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.75-48",292980.6635911167,4,73245.16589777918
GPU.S1,"GPU.S1|buy-dismiss|DC4,1.0-36",292636.61935977597,4,73159.15483994399
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.8-48",292544.70783052454,4,73136.17695763113
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.75-84",145849.11382641524,2,72924.55691320762
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.85-60",145555.9794092797,2,72777.98970463985
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.9-84",145349.9083259737,2,72674.95416298685
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.95-84",145161.41084679263,2,72580.70542339631
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.7-96",290278.5020068928,4,72569.6255017232
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.7-96",289994.14457733673,4,72498.53614433418
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.85-36",289732.83527441276,4,72433.20881860319
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.95-48",144560.38167276635,2,72280.19083638318
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.7-96",144554.31478623959,2,72277.15739311979
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.9-96",143346.74758230805,2,71673.37379115402
GPU.S2,"GPU.S2|buy-dismiss|DC2,1.0-36",286509.38925307203,4,71627.34731326801
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.75-48",286500.6635911167,4,71625.16589777918
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.95-72",142608.0819724839,2,71304.04098624195
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.85-48",284835.5640524492,4,71208.8910131123
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.85-96",142266.67321213734,2,71133.33660606867
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.65-96",284520.3232921148,4,71130.0808230287
CPU.S4,"CPU.S4|buy-dismiss|DC2,1.0-72",141120.49312101246,2,70560.24656050623
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.85-60",140863.9794092797,2,70431.98970463985
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.85-48",281308.15806119074,4,70327.03951529769
GPU.S1,"GPU.S1|buy-dismiss|DC2,1.0-36",279676.619359776,4,69919.154839944
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.65-96",278640.27710752696,4,69660.06927688174
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.9-84",139301.9083259737,2,69650.95416298685
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.6-96",277853.8795169562,4,69463.46987923906
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.85-36",276880.8352744129,4,69220.20881860322
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.7-96",138371.91478623956,2,69185.95739311978
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.85-36",276268.8352744129,4,69067.20881860322
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.6-84",276209.09803377575,4,69052.27450844394
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.65-96",275784.3232921148,4,68946.0808230287
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.85-48",274780.15806119074,4,68695.03951529769
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.7-72",274296.42144867603,4,68574.10536216901
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.95-72",137136.0819724839,2,68568.04098624195
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.9-48",272799.69677067257,4,68199.92419266814
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.85-48",272595.5640524492,4,68148.8910131123
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.75-60",272336.30477265094,4,68084.07619316273
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.75-72",272289.0229807244,4,68072.2557451811
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.65-96",271526.6771075269,4,67881.66927688173
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.85-96",135738.67321213734,2,67869.33660606867
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.65-72",270431.22276186035,4,67607.80569046509
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.7-60",269672.058424161,4,67418.01460604025
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.75-72",269262.0196977637,4,67315.50492444093
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.9-48",269190.5972320051,4,67297.64930800127
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.95-36",268763.9197904184,4,67190.9799476046
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.9-36",267895.94323173125,4,66973.98580793281
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.85-48",267454.7640524492,4,66863.6910131123
CPU.S3,"CPU.S3|buy-dismiss|DC3,1.0-60",133401.35524538977,2,66700.67762269489
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.7-72",266431.21838457946,4,66607.80459614487
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.65-96",265800.3232921148,4,66450.0808230287
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.75-60",264288.26123370073,4,66072.06530842518
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.8-60",263612.058424161,4,65903.01460604025
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.7-72",263208.42144867603,4,65802.10536216901
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.65-60",262889.7685367209,4,65722.44213418022
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.95-36",262614.7883917872,4,65653.6970979468
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.65-60",261329.7685367209,4,65332.44213418022
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.9-48",130558.34053209443,2,65279.170266047215
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.8-60",260307.47864928082,4,65076.869662320205
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.7-84",259986.95424281273,4,64996.73856070318
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.65-96",259920.27710752698,4,64980.069276881746
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.75-72",129816.36984075935,2,64908.184920379674
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.7-72",259176.42144867606,4,64794.105362169015
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.7-84",258881.9607795538,4,64720.49019488845
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.75-60",258836.30477265094,4,64709.076193162735
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.75-60",258836.30477265094,4,64709.076193162735
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.95-36",258503.91979041838,4,64625.979947604596
CPU.S3,"CPU.S3|buy-dismiss|DC4,1.0-60",128601.35524538977,2,64300.677622694886
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.55-96",256811.3895572099,4,64202.84738930248
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.7-72",256754.4183845795,4,64188.604596144876
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.6-72",256540.82101094798,4,64135.205252736996
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.7-84",127423.43957132088,2,63711.71978566044
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.65-84",254520.45751118325,4,63630.11437779581
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.6-72",253948.82101094798,4,63487.205252736996
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.9-84",126634.93659169828,2,63317.46829584914
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.9-48",126583.94053209442,2,63291.97026604721
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.95-36",252354.7883917872,4,63088.6970979468
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.75-60",252138.26123370073,4,63034.56530842518
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.7-72",251311.21838457946,4,62827.804596144866
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.85-84",125493.91341897512,2,62746.95670948756
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.8-60",125473.86297343973,2,62736.93148671986
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.75-60",250788.26123370073,4,62697.06530842518
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.75-72",124848.36984075935,2,62424.184920379674
GPU.S3,"GPU.S3|buy-dismiss|DC3,1.0-24",249351.82180337168,4,62337.95545084292
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.6-84",248993.09803377578,4,62248.274508443945
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.9-72",124410.39344761633,2,62205.19672380816
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.65-84",248580.39215244283,4,62145.09803811071
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.95-72",124214.86846496182,2,62107.43423248091
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.55-96",248363.38955721003,4,62090.84738930251
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.95-36",247559.91979041838,4,61889.979947604596
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.85-96",123632.6393832909,2,61816.31969164545
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.65-84",246876.45751118325,4,61719.11437779581
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.65-60",246509.7685367209,4,61627.44213418022
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.8-48",245560.61935170897,4,61390.15483792724
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.7-48",245224.61935170885,4,61306.15483792721
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.7-84",122013.83957132087,2,61006.91978566044
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.75-48",243300.66359111673,4,60825.16589777918
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.95-36",242710.38839178722,4,60677.597097946804
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.8-96",121226.04537612926,2,60613.02268806463
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.65-84",242355.9921524428,4,60588.9980381107
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.8-60",121057.86297343975,2,60528.93148671988
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.8-36",241585.7273170944,4,60396.4318292736
CPU.S4,"CPU.S4|buy-dismiss|DC3,1.0-36",120782.08224640055,2,60391.04112320027
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.7-48",240520.6193517089,4,60130.15483792723
GPU.S2,"GPU.S2|buy-dismiss|DC1,1.0-36",239709.38925307197,4,59927.347313267994
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.85-84",119781.91341897512,2,59890.95670948756
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.8-48",239280.5308728934,4,59820.13271822335
GPU.S3,"GPU.S3|buy-dismiss|DC4,1.0-24",239271.82180337168,4,59817.95545084292
GPU.S1,"GPU.S1|buy-dismiss|DC1,1.0-36",238636.61935977603,4,59659.15483994401
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.65-96",119253.00658722248,2,59626.50329361124
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.9-72",119226.39344761633,2,59613.19672380816
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.65-84",238140.45751118325,4,59535.11437779581
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.6-72",235804.82101094798,4,58951.205252736996
